"Country","Code","Year","Continent","High.systolic.blood.pressure","Alcohol.use","Low.birth.weight","Unsafe.sex","Low.physical.activity","High.fasting.plasma.glucose","High.body.mass.index","Drug.use","Low.bone.mineral.density","Vitamin.A.deficiency","Iron.deficiency","Breastfeeding","Child.growth","Tobacco","Dietary","Unsafe.water","Air.pollution","Death_Rate_Cat","rgroup"
"American Samoa","ASM","2014","Oceania",-1.84759828876525,-2.38117240264844,-1.81089781182673,-1.84531241592028,-1.52390710563715,-1.63554797140598,-1.56609571303944,-1.6543788232642,-1.76834813080255,-0.826869791933753,-1.14054521995613,-1.33909715299616,-1.43001334969228,-1.73006467703648,-1.90409573271122,-1.51588276137211,-2.07024114038316,"0",0.726671031443402
"Angola","AGO","1993","Africa",0.206910896606467,0.513458564015445,1.16026517467601,0.425791963564498,-0.116829585149604,0.144063202792987,-0.307372425741322,-0.285316748111181,0.298493545760611,2.01394081357787,1.29860359662258,1.62722169916507,1.53576042382115,0.245270909871685,0.174080569830202,1.56286963775108,0.794400496415469,"1",0.587906261440367
"Angola","AGO","2002","Africa",0.301002565576804,0.75044240276149,1.18710915759818,1.02080773086247,0.0171772483307073,0.255529461733678,-0.100755063891287,0.145691474293942,0.428676946421157,1.94124554969735,1.31447938060161,1.577312806938,1.47705918134047,0.285555030153016,0.246911682514908,1.49841989300885,0.788366719624649,"1",0.0316700234543532
"Angola","AGO","2017","Africa",0.486330601698732,0.987979842807289,1.14070709190811,1.37863635594586,0.301715725251928,0.524947032416386,0.404420522432292,0.541646826666718,0.620505597958518,1.33300622706966,1.30562561395131,1.22071073011657,1.14665128025189,0.363099267100397,0.342744855471192,1.28676071843684,0.64072939983838,"0",0.373362119076774
"Antigua and Barbuda","ATG","2001","Americas",-1.76741866486892,-1.6732999211406,-1.52399073699289,-1.32834467741413,-1.4239997553187,-1.64051064138972,-1.81378252130704,-1.8275546384012,-1.76834813080255,-0.826869791933753,-1.14054521995613,-1.33909715299616,-1.36044215659983,-2.04116742744273,-1.75733698558498,-1.3599781277426,-1.85362692205805,"0",0.108167584287003
"Antigua and Barbuda","ATG","2005","Americas",-1.76286141787279,-1.62790990705742,-1.59701160677501,-1.38431456026045,-1.4239997553187,-1.62097069234893,-1.76220037195046,-1.8275546384012,-1.76834813080255,-0.826869791933753,-1.14054521995613,-1.33909715299616,-1.43001334969228,-2.0279433653973,-1.76633047873882,-1.42808182496505,-1.88514860921706,"0",0.0935235901270062
"Antigua and Barbuda","ATG","2010","Americas",-1.71562117220616,-1.53257413869198,-1.68846092427305,-1.41562102119536,-1.39510412915181,-1.57544349497081,-1.68036669847346,-1.8275546384012,-1.76834813080255,-0.826869791933753,-1.14054521995613,-1.33909715299616,-1.43001334969228,-1.96731510492959,-1.75733698558498,-1.42808182496505,-1.83876437122074,"0",0.319577252492309
"Argentina","ARG","2017","Americas",1.06085349018798,1.22351233705865,0.491867527358551,0.918287644183567,0.494904865568062,1.13318010813782,1.22618331487301,1.2928082267047,1.01215066183385,-0.443803753039333,0.416813363642808,0.129906726757743,0.436037226286714,1.19538777970094,1.02852644148213,0.359984788142497,0.620114702642739,"0",0.546869753394276
"Armenia","ARM","2011","Asia",0.159552401088342,-0.0571623314033129,-0.39324417629558,-0.327147564447417,0.161815043291883,0.231971710949083,0.234078458637356,-0.241472736749761,-0.419920061724825,-0.826869791933753,-0.858596977863694,-0.345884720086809,-0.435936008712625,0.206388587843235,0.250225848105238,-0.7660838617741,0.0861199675121252,"1",0.0738791457843035
"Armenia","ARM","2012","Asia",0.1566792012715,-0.080219051441359,-0.427334831722526,-0.325136650183158,0.168676891158517,0.228074717304427,0.234627613631046,-0.21619292636636,-0.392655887296277,-0.826869791933753,-0.858596977863694,-0.38081620412258,-0.459288569622853,0.197085373596093,0.245741241820352,-0.78404205762775,0.081252580374014,"1",0.420872014481574
"Australia","AUS","1991","Oceania",0.74035539778169,0.713263573912116,-0.0168954666471722,0.204849965229459,1.00371082275574,0.51546947211602,0.735256037811775,0.907084526627742,0.617137498207284,-0.826869791933753,-0.693667829095368,-0.693945324700984,-0.496010698801158,0.841799341408971,0.650026176872976,-0.60671099447227,-0.0583521504966231,"0",0.0603452259674668
"Austria","AUT","1993","Europe",0.590254408454129,0.664391591748316,-0.400716391047567,0.0524231845787179,0.831178963595622,0.314197185499917,0.48473053918176,0.529828962898679,0.63890777528384,-0.826869791933753,-0.858596977863694,-0.974860537566683,-1.11461869927826,0.563951281620194,0.525451177603077,-1.04573696491677,0.237201256107608,"0",0.452739538392052
"Austria","AUT","2007","Europe",0.519813397799441,0.630717307249963,-0.625328376825018,-0.151467491406127,0.806476024257005,0.466645471869965,0.50813415953381,0.623934519129555,0.664545167532823,-0.826869791933753,-1.14054521995613,-1.10928943498154,-1.3035983528783,0.530519329864412,0.411945581181739,-0.969035480018491,0.0846881267186676,"0",0.12214965489693
"Austria","AUT","2016","Europe",0.568245862517642,0.643816674122296,-0.706526760902524,-0.197856802178718,0.781197807780065,0.538946559147427,0.576850179160636,0.606413435944768,0.763254585612032,-0.826869791933753,-1.14054521995613,-1.10928943498154,-1.3035983528783,0.555674489185188,0.418122069312795,-0.856805406868928,-0.0225816690247351,"0",0.871711998479441
"Azerbaijan","AZE","2013","Asia",0.634596822726912,0.520516979825386,0.43473376567988,-0.130185207097621,0.526998097167717,0.626719736960765,0.733200271915659,0.292096712743571,-0.157250370218629,-0.585182030412502,-0.29470049367882,0.563887881089747,0.35011250395001,0.575648979109153,0.683001746037799,-0.128183024111165,0.431904708737108,"0",0.7155109513551
"Bahamas","BHS","1991","Americas",-1.30299795826143,-0.946122309725076,-0.987878245809311,-0.673615728996772,-1.11365917956557,-1.33153070746138,-1.20384433332271,-1.35833281189851,-1.33393592895899,-0.826869791933753,-0.858596977863694,-0.974860537566683,-0.99779762079295,-1.49518855411369,-1.35237099569823,-1.06835481278915,-1.45801109822947,"0",0.44631791068241
"Bahamas","BHS","1998","Americas",-1.22708798343385,-0.938120298393912,-1.11336020612804,-0.400073738363268,-1.01976167531597,-1.22238509235372,-1.10923035083472,-1.14015708723186,-1.23510498447406,-0.826869791933753,-0.858596977863694,-0.974860537566683,-1.03942973718382,-1.46253375447041,-1.28714989408949,-1.11933993306114,-1.41596471052234,"0",0.0572521588765085
"Bahrain","BHR","1990","Asia",-1.11212068220492,-1.23304902327687,-0.633824110705114,-1.68672610698093,-0.703411253493994,-1.01119035324534,-0.935337632569769,-1.2924944226039,-1.28176947113547,-0.826869791933753,-0.858596977863694,-0.974860537566683,-0.99779762079295,-0.982331162642996,-1.10428237859377,-1.14842872182238,-0.860181158450974,"0",0.232033740729094
"Bahrain","BHR","1992","Asia",-1.09392068915333,-1.22496777895791,-0.660570485872102,-1.62643439051645,-0.674515627327111,-0.967082795431532,-0.899798105136457,-1.23546261566982,-1.28176947113547,-0.826869791933753,-0.858596977863694,-1.10928943498154,-1.03942973718382,-0.965520097182413,-1.08863338300468,-1.11933993306114,-0.849391144995182,"0",0.394738084869459
"Bahrain","BHR","1995","Asia",-1.082192783476,-1.21704346196346,-0.788600919342434,-1.57420733013471,-0.647372358816476,-0.924668194050793,-0.866789299001629,-1.09944971747696,-1.23510498447406,-0.826869791933753,-0.858596977863694,-1.10928943498154,-1.11461869927826,-0.950401770610026,-1.07913041528443,-1.14842872182238,-0.843522022129273,"0",0.818679242162034
"Bahrain","BHR","2004","Asia",-1.02106519275119,-1.24129353605265,-0.973023772218908,-1.48693098635348,-0.508156661632432,-0.759489272078404,-0.719424715284125,-0.93941660430413,-1.11890306914331,-0.826869791933753,-0.858596977863694,-1.10928943498154,-1.17718335606431,-0.907037537136092,-1.05357345931402,-1.09278394953166,-0.761751386319069,"0",0.724722596816719
"Bahrain","BHR","2011","Asia",-0.993418024753638,-1.20164203029757,-1.0452369078804,-1.38431456026045,-0.417609794607981,-0.641965730234151,-0.597090154356398,-0.784418175510633,-1.0860804272221,-0.826869791933753,-0.858596977863694,-1.10928943498154,-1.21390548524262,-0.892884289633569,-1.03279958249161,-1.11933993306114,-0.732566862430323,"0",0.235417123651132
"Bahrain","BHR","2012","Asia",-0.988714553184379,-1.19415393942951,-1.03646819268823,-1.38431456026045,-0.402115971433943,-0.624883854521955,-0.57961208292324,-0.766240789167132,-1.0860804272221,-0.826869791933753,-0.858596977863694,-1.10928943498154,-1.21390548524262,-0.891031924237679,-1.02442756030226,-1.11933993306114,-0.726461145471884,"0",0.351445472799242
"Bangladesh","BGD","1995","Asia",1.11302215210367,0.736616256760504,1.90891545831927,0.786402014333855,1.07711386978869,1.11075678063775,0.50483596148243,0.712875566606618,0.828251992894551,1.88917074079717,2.17536909497326,1.85115355200383,1.85022390277447,1.41005628023767,1.20837875828507,1.81915732234531,1.60937688351507,"1",0.434634616365656
"Bangladesh","BGD","2008","Asia",1.33198232194634,0.826801368464525,1.72354073490662,0.766487794321056,1.33258156011341,1.41730007060795,1.04010046270972,0.81062741531602,1.0271380432461,0.99898187684161,1.79764103555351,1.38461593960592,1.4243734984298,1.45300662633611,1.45288929454973,1.5450223322297,1.60621622875451,"1",0.23432635422796
"Bangladesh","BGD","2013","Asia",1.40799859504685,0.835979296990549,1.61680214201941,0.815796423863189,1.33023527729103,1.43202220628635,1.15742068726063,0.837692838032407,1.06781398248242,0.873022469139908,1.77444332856771,1.15739875914099,1.25033191393647,1.42785117988219,1.47960892755548,1.50199962679828,1.57698662293891,"1",0.380210699979216
"Barbados","BRB","2002","Americas",-1.10903456147225,-1.07306076276735,-1.18401048725284,-0.731470540613317,-0.611940458760396,-0.879959172268971,-0.97086505372264,-1.43620309859755,-1.19289182154099,-0.826869791933753,-1.14054521995613,-1.10928943498154,-1.17718335606431,-1.36873969773978,-1.16623915838384,-1.00498301312461,-1.18782534146247,"0",0.797582725994289
"Barbados","BRB","2018","Americas",-1.01605826504609,-0.879194416751361,-1.34478638826491,-0.827343317531084,-0.531935354280022,-0.777777559237614,-0.823984833241931,-1.43620309859755,-1.0860804272221,-0.826869791933753,-1.14054521995613,-1.33909715299616,-1.25553760163349,-1.30855516276992,-1.10229527281157,-0.986480301018001,-1.12592395239517,"0",0.125069454079494
"Belgium","BEL","1991","Europe",0.554720464640836,0.75202011099109,-0.264938063567512,0.0539480284704296,0.907283657285501,0.428182538477945,0.508559991447492,0.487578151587694,0.753422817127302,-0.826869791933753,-0.858596977863694,-0.879481716966916,-0.546680484052304,0.831649298292831,0.602299386291654,-0.639442467484359,0.352436482872456,"0",0.514654256869107
"Belgium","BEL","1996","Europe",0.553599672955108,0.762651118886077,-0.435549267947006,0.0584872124486327,0.895520315161254,0.441454567846535,0.51765187134542,0.59919866789428,0.777133826644128,-0.826869791933753,-0.858596977863694,-0.974860537566683,-0.420265487238318,0.823072357380649,0.556596439531988,-0.586690619970214,0.318597155135163,"0",0.414008474675938
"Belgium","BEL","1997","Europe",0.550502685510472,0.765586147437186,-0.440568438169985,-0.00596340409163321,0.88892478679743,0.443248043572852,0.5191995296663,0.608554313171543,0.784145629811774,-0.826869791933753,-0.858596977863694,-0.974860537566683,-0.380165451298196,0.818995460949408,0.543311534254748,-0.577152303726255,0.306408492581043,"0",0.633328899974003
"Belgium","BEL","2000","Europe",0.553248838951937,0.778066187400219,-0.483427808789102,-0.0490490516310708,0.87962908660475,0.451179001789494,0.527912235531183,0.634782190786565,0.84594577933984,-0.826869791933753,-0.858596977863694,-0.974860537566683,-0.272204227296237,0.807007582082118,0.516142047657424,-0.513780504061708,0.274347069226539,"0",0.582237642025575
"Belize","BLZ","1993","Americas",-1.64435380218084,-1.36710808449478,-0.8403359512447,-1.04441477176543,-1.34236950636935,-1.66615281278761,-1.622722223079,-1.6543788232642,-1.54210193831094,-0.826869791933753,-1.14054521995613,-0.610623922137203,-0.704419956195571,-1.70477808356701,-1.7314183337942,-0.73305693735576,-1.41596471052234,"0",0.0165877817198634
"Belize","BLZ","1994","Americas",-1.62405310262594,-1.34504381907194,-0.855822717039253,-0.954623165535524,-1.31816216188469,-1.63554797140598,-1.58236971046666,-1.6543788232642,-1.54210193831094,-0.826869791933753,-1.14054521995613,-0.649673998952293,-0.736425236795415,-1.6808970452556,-1.70695384918963,-0.757486074098268,-1.41596471052234,"0",0.203388522844762
"Belize","BLZ","2000","Americas",-1.44026488643617,-1.13873475607651,-0.86652596135945,-0.767051601066605,-1.11365917956557,-1.3916624566635,-1.31347230932163,-1.43620309859755,-1.39307738105897,-0.826869791933753,-0.858596977863694,-0.74505281955206,-0.772095838014603,-1.50279491385773,-1.54352419523475,-0.78404205762775,-1.29282660335125,"0",0.400796196889132
"Belize","BLZ","2005","Americas",-1.47655519000308,-1.10161012837861,-0.90066511203161,-0.725842789378513,-1.09897829680484,-1.33928584988406,-1.25000231162962,-1.43620309859755,-1.39307738105897,-0.826869791933753,-0.858596977863694,-0.74505281955206,-0.834660494800659,-1.55149770177882,-1.60804236524125,-0.856805406868928,-1.35171382338136,"0",0.281856037909165
"Benin","BEN","1997","Africa",-0.132181824935784,0.00272738894512981,0.894954268984493,0.58378967651192,-0.358613156327521,-0.191299597383556,-0.250595725375722,-0.321431556277878,0.0450492886969646,1.64327056798721,1.11024578506415,1.0877488371091,1.1269962638826,-0.243734313820063,-0.1712035428955,1.09632727025275,0.4978048748104,"1",0.821316039422527
"Benin","BEN","2008","Africa",-0.0199348939197419,0.100606597171618,0.962939388970981,0.75207211816482,-0.203643415120227,-0.0152491060929859,0.00750162991375499,-0.100750814972967,0.133926938291444,1.36102511628389,1.1671659947226,0.962202039438638,1.01914043805412,-0.214043772948163,-0.0877896206615128,1.03282334622056,0.532556952767696,"1",0.32140849228017
"Benin","BEN","2010","Africa",0.0143567451599338,0.135441055452672,0.979024897070866,0.569187160661489,-0.16976556921705,0.0274976771572054,0.0573836685938994,-0.309050860068871,0.159354400345417,1.40129041086393,1.20325751600648,0.970435608545644,1.02983202648482,-0.192230143111411,-0.0580329138258866,1.03043527423794,0.549593010404656,"1",0.38559988536872
"Benin","BEN","2019","Africa",0.141069967494602,0.266590334429962,0.996577696061401,0.627054710539946,-0.0455173299739139,0.179354857285471,0.217635661557583,-0.211311683379897,0.257805007337787,1.31995632305881,1.19289350744926,0.883294291317604,0.976743402806942,-0.152164118158977,0.0527268880473006,1.00077929130454,0.572307770628217,"1",0.77819348196499
"Bermuda","BMU","1994","Americas",-1.74075775070399,-1.53257413869198,-1.89209619590423,-1.30310224434914,-1.34236950636935,-1.8361935348082,-1.68723736247949,-1.6543788232642,-1.76834813080255,-0.826869791933753,-1.14054521995613,-1.33909715299616,-1.64612121414195,-1.75693268206595,-1.73988790020061,-1.51588276137211,-1.95694881741395,"0",0.011356629896909
"Bermuda","BMU","2006","Americas",-1.81070969503171,-1.62790990705742,-1.99677911984973,-1.44965308175144,-1.39510412915181,-1.8361935348082,-1.74620701679382,-1.6543788232642,-1.76834813080255,-0.826869791933753,-1.14054521995613,-1.33909715299616,-1.86222907859162,-1.80067360221856,-1.7944801786922,-1.63963123088527,-2.15811749315181,"0",0.467419640393928
